relation_id,source_entity,target_entity,relation_type,confidence,attributes,source_file,content_hash,create_time
R_cfc4c4f1,机械合金化,FeS/Cu铜基滑动轴承材料,工艺加工关系,0.9,"{""direction"": ""工艺→产品"", ""strength"": ""强"", ""context"": ""用于制备轴承材料""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,cfc4c4f1c5ac00ffb7c650b3624cdf2f,2025-07-26T11:55:00.639523
R_cfe8b1c0,粉末冶金,FeS/Cu铜基滑动轴承材料,工艺加工关系,0.95,"{""direction"": ""工艺→产品"", ""strength"": ""强"", ""context"": ""压制烧结制备材料""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,cfe8b1c0083331c91454e0d2026f2d3b,2025-07-26T11:55:00.639523
R_1eb9c764,XQM-2L行星式高能球磨机,机械合金化,设备-工序执行,0.95,"{""direction"": ""设备→工艺"", ""strength"": ""强"", ""context"": ""执行粉末合金化工艺""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,1eb9c764abb37c82d2136f0ce1132104,2025-07-26T11:55:00.639523
R_a21d6659,YH32-315四柱液压机,粉末冶金,设备-工序执行,0.95,"{""direction"": ""设备→工艺"", ""strength"": ""强"", ""context"": ""执行压制工序""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,a21d6659d302347cc55129e39d56118b,2025-07-26T11:55:00.639523
R_45a38cbc,机械合金化,250rpm,工序-参数控制,0.9,"{""direction"": ""工艺→参数"", ""strength"": ""中"", ""context"": ""球磨转速控制""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,45a38cbcc38edeaf3f17a0faedc99aa0,2025-07-26T11:55:00.639523
R_072a81a1,粉末冶金,860℃,工序-参数控制,0.95,"{""direction"": ""工艺→参数"", ""strength"": ""强"", ""context"": ""烧结温度控制""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,072a81a16e30909e5dd560c2b5b6965d,2025-07-26T11:55:00.639523
R_7b5049c4,FeS,FeS/Cu铜基滑动轴承材料,材料使用关系,0.95,"{""direction"": ""材料→产品"", ""strength"": ""强"", ""context"": ""作为固体润滑剂使用""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,7b5049c4a6fcd9e52f8a3b33ffd47c51,2025-07-26T11:55:00.639523
R_a0feb510,CuSn8Ni1,FeS/Cu铜基滑动轴承材料,材料使用关系,0.95,"{""direction"": ""材料→产品"", ""strength"": ""强"", ""context"": ""作为基体材料使用""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,a0feb51088812d0ed18b024dd4ae6a2b,2025-07-26T11:55:00.639523
R_22c081ad,犁沟,FeS/Cu铜基滑动轴承材料,缺陷-零件位置,0.9,"{""direction"": ""缺陷→产品"", ""strength"": ""中"", ""context"": ""出现在摩擦表面""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,22c081ada17d87d96ec3f92cb7f63649,2025-07-26T11:55:00.639523
R_df8f429f,粘着磨损,FeS/Cu铜基滑动轴承材料,缺陷-零件位置,0.95,"{""direction"": ""缺陷→产品"", ""strength"": ""强"", ""context"": ""主要磨损形式""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,df8f429fc93d5abfe2ee708891fe0f0d,2025-07-26T11:55:00.639523
R_68eebe3c,机械合金化高能球磨技术,FeS,工艺使用关系,0.95,"{""direction"": ""工艺处理材料"", ""strength"": ""强"", ""context"": ""球磨改善FeS分布均匀性""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,68eebe3c5f7b93513e8aa752b0ea8dbc,2025-07-26T11:55:00.639523
R_f27c7d90,粉末冶金,CuSn8Ni1,工艺使用关系,0.95,"{""direction"": ""工艺制备材料"", ""strength"": ""强"", ""context"": ""制备铜基轴承材料""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,f27c7d908844cbb0d2546aa7772f37f2,2025-07-26T11:55:00.639523
R_5cb07644,5 h,机械合金化高能球磨技术,参数控制关系,0.95,"{""direction"": ""参数控制工艺"", ""strength"": ""中"", ""context"": ""最佳球磨时间参数""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,5cb07644117e40eaba939e023771e9dd,2025-07-26T11:55:00.639523
R_01a6df6b,润滑膜,FeS,材料组成关系,0.95,"{""direction"": ""材料构成组件"", ""strength"": ""强"", ""context"": ""FeS形成固体润滑膜""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,01a6df6b875d6a65ce3b38707e5d2dae,2025-07-26T11:55:00.639523
R_c971a0a2,滑动轴承,润滑膜,层次包含关系,0.95,"{""direction"": ""产品包含组件"", ""strength"": ""强"", ""context"": ""轴承表面润滑层""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,c971a0a2cb18ddfc89fd7da8bc96af1d,2025-07-26T11:55:00.639523
R_38a9d439,能谱分析,FeS,质量控制关系,0.95,"{""direction"": ""检测分析材料"", ""strength"": ""强"", ""context"": ""分析FeS分布状态""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,38a9d439884535255d276927b8b961ed,2025-07-26T11:55:00.639523
R_0e5fe49f,200N,摩擦系数,参数控制关系,0.9,"{""direction"": ""参数影响性能"", ""strength"": ""中"", ""context"": ""载荷影响摩擦性能""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,0e5fe49f9a06d1b8d3c99331714bbc1d,2025-07-26T11:55:00.639523
R_97d5d3cf,扫描电镜,润滑膜,质量控制关系,0.95,"{""direction"": ""设备检测组件"", ""strength"": ""强"", ""context"": ""观察润滑膜形貌""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,97d5d3cf0b346d1774346c6470a4f272,2025-07-26T11:55:00.639523
R_47b30fb1,球磨时间的增加，粉末颗粒形貌经历了“棒状,片状,工序-前后顺序,0.9,"{""direction"": ""前后"", ""strength"": ""强"", ""context"": ""工艺流程""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,47b30fb11c333ec00513b2cd5dfe3cb6,2025-07-26T11:55:00.639523
R_de28a774,精密磨削,滑动轴承,工序-零件加工,0.93,"{""direction"": ""正向"", ""strength"": ""强"", ""context"": ""轴承内孔精加工""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,de28a7740a21e403ad91ada6c7233f01,2025-07-26T11:55:54.928567
R_e4767bde,数控车床,精密磨削,设备-工序执行,0.91,"{""direction"": ""正向"", ""strength"": ""强"", ""context"": ""使用数控车床进行精密磨削""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,e4767bde93f983bbaac16f3c8ba4f3dc,2025-07-26T11:55:54.928567
R_f40fb1a8,8000r/min,数控车床,设备-参数设定,0.9,"{""direction"": ""正向"", ""strength"": ""中"", ""context"": ""机床主轴转速设定""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,f40fb1a8d82c24686d82a35370332172,2025-07-26T11:55:54.928567
R_2df7d57d,巴氏合金,减摩层,材料-零件应用,0.94,"{""direction"": ""正向"", ""strength"": ""强"", ""context"": ""减摩层采用巴氏合金材料""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,2df7d57d79bc228fbd77b511a03ee7d4,2025-07-26T11:55:54.928567
R_82627165,Ra0.2μm,滑动轴承,质量标准-产品对应,0.92,"{""direction"": ""正向"", ""strength"": ""强"", ""context"": ""轴承内孔表面粗糙度要求""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,82627165ef822f98c0e717867e822dd7,2025-07-26T11:55:54.928567
R_d199a0b8,激光加工,减摩层,工序-零件加工,0.95,"{""direction"": ""正向"", ""context"": ""用于加工减摩层表面微织构""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,d199a0b89e79b373f61465d6cdc3cd1a,2025-07-26T11:55:54.928567
R_a55f364f,巴氏合金,减摩层,材料使用,1.0,"{""direction"": ""正向"", ""usage"": ""基体材料""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,a55f364f9fcdd6b8dd4a7de0b6cfbb70,2025-07-26T11:55:54.928567
R_97ef3db0,HT-1000高温摩擦磨损试验机,摩擦系数,检测-参数获取,0.9,"{""direction"": ""正向"", ""parameter"": ""0.35""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,97ef3db0cfd471cac7888de57edb7f93,2025-07-26T11:55:54.928567
R_866675a2,Ag添加,Ag3Sn形成,工艺-性能影响,0.85,"{""direction"": ""正向"", ""effect"": ""提高硬度""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,866675a2d83165c8cdbc3e3c74eb4b44,2025-07-26T11:55:54.928567
R_beb4e95b,3000 r/min,温升17.9℃,参数-性能关联,0.95,"{""direction"": ""因果"", ""correlation"": ""正相关""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,beb4e95beaf7091ccf48375db5f6d2ec,2025-07-26T11:55:54.928567
R_700b639d,面出现温升、烧蚀、剥落,愈合,工序-前后顺序,0.9,"{""direction"": ""前后"", ""strength"": ""强"", ""context"": ""工艺流程""}",纳米颗粒增强木质滑动轴承的制备及摩擦磨损性能研究_王奇.pdf,700b639d61dfc888552ab40cc1884c25,2025-07-26T11:56:17.122712
R_28f02249,推力盘,滑动轴承,工艺加工关系,0.9,"{""direction"": ""推力盘作用于滑动轴承"", ""strength"": ""强"", ""context"": ""轴向接触面摩擦""}",RA型逆循环屏蔽泵滑动轴承端面磨损原因及其措施_李军.pdf,28f02249c1fb2278c24cbf0a4ea031d7,2025-07-26T12:03:31.991807
R_127a51f5,导流槽,滑动轴承,层次包含关系,0.95,"{""direction"": ""导流槽属于滑动轴承"", ""strength"": ""强"", ""context"": ""端面结构""}",RA型逆循环屏蔽泵滑动轴承端面磨损原因及其措施_李军.pdf,127a51f5ecf53f66d8e0fac57f2c3547,2025-07-26T12:03:31.991807
R_f94a4b37,铣出4条或6条通槽,推力盘,工艺加工关系,0.85,"{""direction"": ""加工作用于推力盘"", ""strength"": ""中"", ""context"": ""改造方案""}",RA型逆循环屏蔽泵滑动轴承端面磨损原因及其措施_李军.pdf,f94a4b371a959941c39da0debdab2717,2025-07-26T12:03:31.991807
R_afeaab6a,50A,电机电流,参数控制关系,0.9,"{""direction"": ""电流控制流量"", ""strength"": ""强"", ""context"": ""出口流量控制""}",RA型逆循环屏蔽泵滑动轴承端面磨损原因及其措施_李军.pdf,afeaab6aea2b5b9067c373e6dc49e46b,2025-07-26T12:03:31.991807
R_7c70a388,拉伸试验,工程塑料合金(MGB),工序-材料使用,0.9,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""材料性能测试""}",基于反求的大型低速重载滑动轴承正向设计_徐惠杰.pdf,7c70a3889adbedc0946952b98ab78e46,2025-07-26T12:04:59.139826
R_e736de40,车削,轴瓦,工步-特征加工,0.85,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""表面精加工""}",基于反求的大型低速重载滑动轴承正向设计_徐惠杰.pdf,e736de40e7ad2ce4bca668817e497bba,2025-07-26T12:04:59.139826
R_0cca2978,MMW-1型立式万能摩擦磨损试验机,摩擦磨损实验,设备-工序执行,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""摩擦学性能测试""}",基于反求的大型低速重载滑动轴承正向设计_徐惠杰.pdf,0cca2978a4c40beaa57bad26c90aae78,2025-07-26T12:04:59.139826
R_66074801,回转支承,轴瓦,产品-零件包含,0.9,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""轴承结构组成""}",基于反求的大型低速重载滑动轴承正向设计_徐惠杰.pdf,660748011a5b88613f1a5b8318119589,2025-07-26T12:04:59.139826
R_5f27943e,工程塑料合金(MGB),1310MPa,材料-性能参数,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""弹性模量测试结果""}",基于反求的大型低速重载滑动轴承正向设计_徐惠杰.pdf,5f27943e33e3165bb705060288592004,2025-07-26T12:04:59.139826
R_824b1cfe,磨削,Ra=0.16μm,工步-特征加工,0.85,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""表面粗糙度控制""}",基于反求的大型低速重载滑动轴承正向设计_徐惠杰.pdf,824b1cfe33d41cb4c2e6a586453379ee,2025-07-26T12:04:59.139826
R_1a985d0a,ST400三维表面形貌仪,黑色斑点,检测-缺陷发现,0.8,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""表面缺陷检测""}",基于反求的大型低速重载滑动轴承正向设计_徐惠杰.pdf,1a985d0a8665c262a4b68d7f2d560a68,2025-07-26T12:04:59.139826
R_a5afcd7b,工程塑料合金(MGB),脂润滑,工艺使用关系,0.95,"{""direction"": ""材料-工艺"", ""strength"": ""强"", ""context"": ""润滑条件显著改善材料摩擦学性能""}",基于反求的大型低速重载滑动轴承正向设计_徐惠杰.pdf,a5afcd7b4ddd275190b8945624b9100c,2025-07-26T12:04:59.139826
R_34a04ad1,遗传算法,滑动轴承,工艺加工关系,0.9,"{""direction"": ""方法-产品"", ""strength"": ""中"", ""context"": ""用于轴承多目标优化设计""}",基于反求的大型低速重载滑动轴承正向设计_徐惠杰.pdf,34a04ad16faa1ab0d84a0cffb83bf814,2025-07-26T12:04:59.139826
R_9b9eeae4,9Cr18钢球,工程塑料合金(MGB),层次包含关系,1.0,"{""direction"": ""组件-材料"", ""strength"": ""强"", ""context"": ""构成摩擦副组合""}",基于反求的大型低速重载滑动轴承正向设计_徐惠杰.pdf,9b9eeae4ed6af5a4719b5ae734701503,2025-07-26T12:04:59.139826
R_069d4274,0.33m/s,摩擦磨损试验,参数控制关系,0.85,"{""direction"": ""参数-工艺"", ""strength"": ""中"", ""context"": ""试验速度条件参数""}",基于反求的大型低速重载滑动轴承正向设计_徐惠杰.pdf,069d4274efb542b06078b866564e9b66,2025-07-26T12:04:59.139826
R_286eb07c,润滑油,粘度,材料-性能参数,0.9,"{""direction"": ""具有"", ""strength"": ""强"", ""context"": ""润滑油粘度随温度变化""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,286eb07ca74e1ddca57b1d260c0f4596,2025-07-26T12:06:06.153817
R_d7372ef9,温度,粘度,参数控制关系,0.95,"{""direction"": ""影响"", ""strength"": ""强"", ""context"": ""温粘效应分析""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,d7372ef91e6fb64844b647ce6a3020e8,2025-07-26T12:06:06.153817
R_f5d57ce7,流速,粘度,参数控制关系,0.85,"{""direction"": ""影响"", ""strength"": ""中等"", ""context"": ""流速对温粘特性的非单调影响""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,f5d57ce73fa07a03e41b5d1076792f49,2025-07-26T12:06:06.153817
R_1f049f84,ANSYS Mechanical APDL,温度场反演,设备-工序执行,0.9,"{""direction"": ""用于"", ""strength"": ""强"", ""context"": ""建立温度场反演模型""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,1f049f84e9fc0b67e0410e0f431abe42,2025-07-26T12:06:06.153817
R_0cab3e09,有限差分法,Reynolds方程,工艺方法-工艺过程,0.85,"{""direction"": ""应用于"", ""strength"": ""强"", ""context"": ""求解变粘度条件下的Reynolds方程""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,0cab3e092776942671eba27e5de587ed,2025-07-26T12:06:06.153817
R_872804c6,精加工,轴瓦,工序-零件加工,0.9,"{""direction"": ""正向"", ""strength"": ""强"", ""context"": ""轴瓦的精加工工序""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,872804c62ac39e271e766f9ebb274546,2025-07-26T12:06:06.153817
R_faaddeed,磨削,表面粗糙度,工步-特征加工,0.85,"{""direction"": ""正向"", ""strength"": ""中"", ""context"": ""通过磨削控制表面粗糙度""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,faaddeed4b377434eb5d966428b12dc5,2025-07-26T12:06:06.153817
R_f31e2d3b,数控车床,精加工,设备-工序执行,0.9,"{""direction"": ""正向"", ""strength"": ""强"", ""context"": ""数控车床执行精加工工序""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,f31e2d3b9b1321aac94ffae97d2f4a61,2025-07-26T12:06:06.159326
R_9c0babc2,精加工,数控车床,工序-设备使用,0.9,"{""direction"": ""反向"", ""strength"": ""强"", ""context"": ""精加工使用数控车床""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,9c0babc2e8bf25529648406896cbcf94,2025-07-26T12:06:06.159326
R_9731e0f3,裂纹,轴瓦,缺陷-零件位置,0.8,"{""direction"": ""正向"", ""strength"": ""中"", ""context"": ""裂纹出现在轴瓦上""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,9731e0f3c75e045b99596a68fea3dc67,2025-07-26T12:06:06.159326
R_4fd0e944,精加工,温度,工序-参数控制,0.9,"{""direction"": ""正向"", ""strength"": ""强"", ""context"": ""精加工过程控制温度参数""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,4fd0e944be574d320b1fed5c5d6a4f17,2025-07-26T12:06:06.159326
R_e53442f5,滑动轴承,动压油膜,产品-特征包含,0.9,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""滑动轴承的润滑特性""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,e53442f5d4159cdb26a82d7ad77fe1f1,2025-07-26T12:06:06.159326
R_ae7b41dd,1500r/min,动压油膜,参数控制关系,0.85,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""转速影响油膜特性""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,ae7b41ddb17e56fcd605597fa6615ee0,2025-07-26T12:06:06.159326
R_4c553cbe,3000r/min,动压油膜,参数控制关系,0.85,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""转速影响油膜特性""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,4c553cbe7d9a9fbff30588a181c6fd2c,2025-07-26T12:06:06.159326
R_9d280ce7,ANSYS Mechanical APDL,滑动轴承,设备-工序执行,0.8,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""用于轴承温度场分析""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,9d280ce762f4124422b51d55052ee87f,2025-07-26T12:06:06.159326
R_8011cdea,MATLAB,滑动轴承,设备-工序执行,0.8,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""用于轴承特性计算""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,8011cdeac94e4d5f521e094880e8edf5,2025-07-26T12:06:06.159326
R_04143260,35°C,润滑油,参数控制关系,0.75,"{""direction"": ""单向"", ""strength"": ""弱"", ""context"": ""润滑油工作温度""}",滑动轴承间隙流场温粘效应及流动特性研究_付翰升.pdf,041432608f1687f5529b9598c9c0e811,2025-07-26T12:06:06.159326
